Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX48,OUT045,2694.603906558869
FDC03,OUT010,537.4319888889498
FDT47,OUT035,1619.6608715886136
FDW44,OUT027,4542.281277322966
FDT24,OUT017,1285.2409551014357
FDT12,OUT019,617.0891563325852
NCS38,OUT035,1766.8782912901847
FDO39,OUT035,3084.84112321791
FDA13,OUT046,652.3024097423759
FDO48,OUT035,3961.8109342320327
DRJ01,OUT017,2462.239423097874
FDD53,OUT018,501.22725272766644
NCT05,OUT049,4292.9579160862295
FDQ51,OUT045,696.0507178270888
FDU60,OUT013,2695.1353431156913
FDC59,OUT046,1049.16284286019
FDP36,OUT035,814.8202657255625
NCM19,OUT017,1789.1461922165981
FDL16,OUT035,707.8723032589879
FDE50,OUT018,2727.8439886592496
NCR18,OUT013,672.5464061513314
NCD30,OUT035,1579.0476071214048
FDH31,OUT013,1673.2058757037407
FDD56,OUT019,443.4547628031527
FDC47,OUT049,3824.710093675308
FDZ21,OUT045,1477.620328513508
FDM01,OUT049,1734.1462716745946
FDF24,OUT013,1330.4358306472966
FDW23,OUT017,693.8654736946728
FDY52,OUT018,863.9859880152594
DRH37,OUT027,4324.092072476305
DRO47,OUT027,2909.2057577601877
FDR25,OUT049,4058.131497547692
FDQ24,OUT027,6102.317486171462
DRJ51,OUT018,3614.181149888729
NCU06,OUT035,3593.6492182441552
NCV18,OUT018,1250.9800070008437
NCC06,OUT027,3238.434934371434
FDZ01,OUT018,1437.6084441482692
FDT14,OUT017,1989.4263518801451
FDD11,OUT019,616.8895601834345
FDN09,OUT017,4049.474233252038
NCO18,OUT010,449.5133220545463
FDZ50,OUT045,2962.984175571366
FDS44,OUT013,3705.2066264175187
FDI36,OUT045,3020.8024972302346
FDA26,OUT010,610.6174936657102
NCY53,OUT049,1807.0585604099315
FDF32,OUT049,3229.2047636792067
FDF59,OUT010,282.23720262526376
FDB20,OUT046,1304.4745268168033
DRH11,OUT035,891.6595159099951
FDT03,OUT049,3063.4220857377713
NCH06,OUT035,3911.3923736323345
FDR55,OUT049,3148.840059008405
FDI10,OUT035,2769.6659916627577
FDZ12,OUT045,2234.968454325976
FDM12,OUT049,3141.024730178509
DRB25,OUT045,1619.914377481322
NCS41,OUT013,3320.7943291320466
NCT53,OUT049,2767.7874335494107
NCD55,OUT013,645.2538551128748
FDY08,OUT049,2331.144682018463
NCP55,OUT049,884.799500003096
FDA33,OUT013,2332.5844557565247
FDQ33,OUT013,2425.731137207194
FDE45,OUT027,5058.843277203125
FDT26,OUT013,1942.9642730605221
NCV53,OUT049,4355.614142722357
FDK60,OUT027,2638.7262350136793
NCJ29,OUT046,1354.9847652601486
FDI15,OUT045,3916.5484913073947
FDX21,OUT013,1872.001235739383
FDV49,OUT019,926.8168814417252
DRO59,OUT046,1307.7308026408034
FDZ14,OUT045,1958.383088017683
FDP32,OUT027,3226.4949426638773
FDC33,OUT017,3395.739287228911
FDT14,OUT010,264.4708666414436
NCN54,OUT027,2198.843691163076
FDR57,OUT027,4176.197863792636
DRK12,OUT046,637.7064054468472
FDX52,OUT049,3173.0428071698734
FDX08,OUT010,441.3527582311059
FDP10,OUT010,228.74670896212933
NCP50,OUT045,1260.820566173592
NCL06,OUT013,4328.845798870354
FDP25,OUT013,3423.351060197053
FDE53,OUT013,1755.4737252285
FDL27,OUT017,1113.7082910624379
FDC35,OUT049,3493.946896467422
DRJ47,OUT010,419.3353726482928
FDD16,OUT018,1089.2922506817602
NCN42,OUT049,2413.0229224356253
FDC38,OUT027,3358.8602650156017
NCO07,OUT045,3547.2824246499717
FDQ20,OUT049,732.3634944456603
FDI32,OUT046,1761.4421410194225
FDN20,OUT010,429.8367227177909
DRJ51,OUT027,6101.154113266189
FDU08,OUT045,1574.8571780859118
DRN37,OUT019,410.9040014638203
FDD05,OUT010,259.3765087494098
FDW15,OUT046,2494.7545171262595
FDI52,OUT046,2004.3051162568167
DRM11,OUT049,4195.448670904773
NCO06,OUT045,605.8703476445065
FDU38,OUT049,3265.60985495818
FDU59,OUT018,2443.473909851976
FDJ10,OUT046,2302.436577019459
FDM13,OUT049,2250.0814597690483
NCJ30,OUT019,410.48646460260875
FDM45,OUT018,1785.7284454724934
FDP36,OUT045,776.6317258501914
NCD30,OUT010,205.2749432029684
FDN48,OUT017,1517.312860828712
FDY32,OUT049,2804.2421616263523
FDU47,OUT046,2398.9117809344298
FDF17,OUT019,515.32965416508
FDP34,OUT017,2569.4327375479775
FDA47,OUT049,2825.8470637435807
DRD27,OUT027,2588.092254884237
FDW38,OUT045,854.5813444754306
FDZ15,OUT019,314.74507286648713
FDZ03,OUT027,5127.147069694279
NCN19,OUT049,3136.555081574142
FDG02,OUT035,2966.097452561454
FDS31,OUT035,3068.1389539586116
FDW43,OUT019,611.102350937705
FDZ47,OUT010,202.5929904097073
FDO57,OUT017,2579.078249518473
NCL07,OUT013,636.5408992452593
NCV42,OUT013,1862.0531033180312
FDP40,OUT017,1950.630771400197
FDP48,OUT019,514.1781926056074
FDH21,OUT017,2593.7398820237904
NCP02,OUT049,956.115593588698
FDK24,OUT049,800.6900433100725
FDC41,OUT045,1224.7948867442203
FDF08,OUT017,1327.717991883985
FDO49,OUT017,827.7318709188218
FDS56,OUT027,6008.3958835489475
FDX46,OUT018,825.4876816390395
FDQ07,OUT013,3425.0334842547286
FDC32,OUT010,201.01054963675088
FDT21,OUT019,612.7381267197344
FDG58,OUT045,2687.2867589687216
FDW14,OUT049,1345.6486401577868
DRA12,OUT027,3583.5423248559714
FDV27,OUT013,1374.4911825364702
DRD25,OUT013,1883.6974755849346
DRF48,OUT027,5199.077059137586
FDX24,OUT017,1528.8070846089936
DRJ51,OUT046,3622.3646049053627
FDE45,OUT045,2869.1492462539986
FDE14,OUT046,1742.3307229671282
FDG53,OUT045,2139.326938545247
FDT08,OUT046,2288.202064680024
DRC27,OUT027,6140.781940447064
FDG20,OUT035,2769.2381203664863
FDC21,OUT046,1905.9600380808743
FDV31,OUT018,2708.560791841299
FDB58,OUT045,2367.137824807379
FDV23,OUT046,2052.59565532869
FDA25,OUT019,246.4469093836
FDC15,OUT046,2472.3403747253233
FDU47,OUT049,2312.5300791163686
FDE23,OUT013,719.660997971961
FDS08,OUT013,3140.9908339382046
FDW03,OUT027,2747.133064739938
FDJ60,OUT018,2416.586182823358
FDM34,OUT017,2132.3532590362593
FDW33,OUT013,1804.411591602283
FDZ40,OUT013,722.9304804626335
FDE33,OUT018,1168.1024831276463
NCC06,OUT010,291.36367314305727
FDU11,OUT046,1920.7008951874855
FDL44,OUT017,2747.2834623061412
NCZ29,OUT017,2130.4856042011106
FDG28,OUT010,684.0991250478568
FDL12,OUT018,775.6949024763093
FDD52,OUT017,1730.6626741222656
FDO15,OUT013,1099.1583113865672
NCN29,OUT027,1433.2834015986132
FDW36,OUT013,1830.4985734330805
FDB21,OUT046,3619.897576632576
FDZ28,OUT013,2002.014959936024
FDY10,OUT035,1786.8133815840006
DRG39,OUT017,849.2476128571943
FDN28,OUT013,1797.558799839877
FDV15,OUT035,1768.3465130998138
DRI13,OUT035,3649.0587867547833
FDH20,OUT046,1573.0139999114704
FDY51,OUT013,3407.3500621241706
FDE16,OUT013,3350.1129051695193
FDX40,OUT018,493.74408357407987
FDC48,OUT018,1181.684106148353
FDS14,OUT046,2306.1963460462975
FDX56,OUT017,3646.1553202469827
FDI10,OUT046,2861.017607381524
FDI14,OUT013,2412.6533154969634
DRM48,OUT013,612.9440375020658
NCH07,OUT027,4033.9765209732113
FDY26,OUT013,3391.2499399687367
FDD02,OUT027,3039.343414737673
FDM12,OUT046,3056.676608124124
DRF01,OUT010,383.2125717322735
FDV36,OUT046,2121.0554575376946
DRI59,OUT013,3718.318083954372
FDV03,OUT018,2279.399556364009
FDO39,OUT017,3112.2255117988475
NCB07,OUT018,3043.4967422580567
FDH38,OUT027,2918.545981048091
FDZ13,OUT035,813.6113683939775
NCZ30,OUT046,2063.5799697919483
NCA06,OUT035,632.3604431791754
FDB04,OUT049,1338.4035656526798
FDN50,OUT013,1494.8980378512715
NCG06,OUT049,4179.591374089167
NCY17,OUT018,605.185738900151
FDC23,OUT046,2528.2712895078284
FDK33,OUT049,3366.112964909079
FDR03,OUT049,3396.7663516922457
FDZ07,OUT045,1090.5162097221473
FDO38,OUT013,1181.982437142221
FDS59,OUT046,1901.468785270989
DRM11,OUT019,764.9603664965954
FDX52,OUT027,5243.247705232827
DRJ35,OUT018,816.1739353967713
NCP53,OUT046,3767.880798570721
FDW15,OUT019,338.42176799454467
DRI47,OUT045,2295.4648598670783
DRZ11,OUT035,2047.005014838317
FDS02,OUT013,2993.3730606388162
DRD49,OUT018,3598.156246142443
FDW38,OUT049,895.8606437545036
FDR21,OUT019,448.48113349348733
FDE40,OUT013,882.9232076814038
FDI02,OUT045,1778.5705477598763
FDQ04,OUT045,703.8244902712519
FDY14,OUT017,4067.1321091729887
NCT54,OUT046,1584.7593326410483
DRD25,OUT017,1728.0970360178098
DRE01,OUT045,3718.26367594272
FDJ12,OUT010,662.9724174829616
NCZ05,OUT049,1651.1109766852
DRB25,OUT019,264.41049746498885
NCC31,OUT045,2487.279711277417
FDM16,OUT045,1273.4943517782492
DRG11,OUT049,1669.4733324165632
FDV24,OUT027,3750.168574044872
FDV43,OUT046,682.3174486584539
FDG05,OUT018,2340.867943716433
FDV23,OUT010,275.15237342546254
FDI58,OUT018,1306.2814811763328
FDQ11,OUT017,4244.1616553340455
FDC05,OUT027,5369.075753510951
FDF40,OUT013,3893.7375258297393
FDU02,OUT018,3610.3669344883983
FDT32,OUT013,2935.9755609760236
NCF06,OUT017,4066.1050303997245
FDT46,OUT013,706.5540823527789
FDR58,OUT010,201.6438631765554
FDY04,OUT046,2658.386598655631
FDT58,OUT045,2657.563451755783
FDE46,OUT049,2472.071601582351
DRH11,OUT017,882.6588632376863
DRI51,OUT046,2649.0223747752525
FDC35,OUT017,3599.7308509870254
FDP45,OUT035,4056.1219351583604
FDC45,OUT017,2959.115904352467
FDU01,OUT045,2939.9128415372766
FDJ53,OUT010,269.6902646967846
FDJ46,OUT017,2820.1663171681926
FDX07,OUT013,2943.0964932995385
NCI30,OUT049,4149.03888757311
FDE47,OUT027,3198.352040896896
FDV48,OUT045,1288.8288723972169
FDN16,OUT019,247.44083874624476
FDM52,OUT013,2455.08461263472
FDA32,OUT027,5559.824707085016
FDH05,OUT017,4042.7575075593713
FDW25,OUT010,189.02886410382692
FDQ09,OUT046,1845.7589657193416
NCM17,OUT010,125.63009148147904
DRM59,OUT046,2259.9280131802184
FDV47,OUT027,2379.469108604001
DRE15,OUT035,1255.714902578009
FDS25,OUT010,236.5479924062751
NCZ05,OUT018,1489.7382134248746
NCV05,OUT019,390.37361086507366
DRM37,OUT046,3238.814151296615
FDV58,OUT027,5253.251060971546
FDN22,OUT027,6022.656218774668
NCO06,OUT049,669.1640730503938
FDT56,OUT019,159.6417226660322
FDM02,OUT013,1425.3755137711594
FDA09,OUT046,2835.0523430398894
NCC06,OUT035,2094.295538385454
NCL54,OUT049,3018.9602872964315
NCB55,OUT017,954.7431559351344
FDB12,OUT017,1796.999539985314
NCA54,OUT049,2952.117191962042
NCS38,OUT049,1886.5988295390862
FDC02,OUT049,4137.968596450696
FDK44,OUT019,417.1940110594684
FDE16,OUT035,3560.749936223353
NCS05,OUT035,2193.577248167056
FDZ59,OUT045,2785.567204547109
FDI20,OUT017,3727.238417685175
FDQ14,OUT046,2271.222018482536
FDF53,OUT017,3071.568238223556
FDW25,OUT017,1445.9756016564713
NCQ43,OUT010,238.63538950864947
FDX52,OUT013,2948.641436400277
FDE28,OUT045,3941.9661529465375
FDN15,OUT017,2201.8575490220087
FDO28,OUT017,1965.1040824621114
FDQ33,OUT045,2554.051060149407
FDM22,OUT010,142.72918784018918
FDJ03,OUT017,762.4764944567773
FDI16,OUT045,825.0067334354469
FDI09,OUT027,6141.382109927771
FDX55,OUT013,3335.0769347652013
FDS23,OUT027,3305.5681083445797
DRC12,OUT045,2770.110537653208
FDH41,OUT049,3685.38449491184
FDN01,OUT013,2991.0598082437914
FDV55,OUT045,2280.5219861102196
NCJ19,OUT013,738.4551831081524
NCY29,OUT010,160.88697264900097
FDP03,OUT018,1755.231421961499
FDZ52,OUT045,1616.335347728004
FDH31,OUT010,226.62626847094944
FDQ19,OUT018,3147.945810570352
FDS15,OUT035,1761.3387233780245
FDN32,OUT017,3092.982192995707
FDH32,OUT049,1596.080660853677
FDF33,OUT017,1783.9987614099948
FDJ22,OUT046,2932.9311998345383
FDG56,OUT010,151.71157990699518
FDC05,OUT046,3148.3546167150794
FDK09,OUT013,3621.741383076953
NCV29,OUT045,2934.231584897415
NCC43,OUT019,615.7491010182921
NCA42,OUT049,2657.4755123045657
FDC10,OUT046,2058.762803470892
FDC16,OUT013,1403.1453414952196
NCL17,OUT013,2357.3027842319793
FDA51,OUT035,1918.4316210127465
FDW01,OUT017,2573.5463962456292
NCF30,OUT045,1964.8878006679238
FDN49,OUT013,686.4114558197308
FDY20,OUT045,1365.816337448157
FDC15,OUT045,2549.4877166963474
FDY24,OUT046,880.9670608825871
NCG43,OUT017,1470.8622175112603
FDA48,OUT013,3533.5584101263435
NCF55,OUT017,669.3158995585628
FDL38,OUT049,1388.1889386245875
NCQ29,OUT018,3604.69389961532
FDC34,OUT017,2737.799854821868
FDP36,OUT027,1517.676201432703
FDN50,OUT010,200.42772054958516
FDO23,OUT049,1514.531098631188
FDT56,OUT013,793.096122733457
FDT13,OUT027,5178.574882826774
FDZ03,OUT013,3044.632117648789
FDQ03,OUT010,634.5239457846478
FDU44,OUT045,2735.790989350297
FDD03,OUT049,3977.159221144258
NCH30,OUT013,1861.1892131383722
FDS60,OUT010,435.06721862821354
FDG08,OUT046,2872.7453925492223
FDX38,OUT017,754.1519164535371
FDD22,OUT017,1778.6137809767886
FDW51,OUT013,3393.9278217444967
FDL09,OUT017,2809.1918162215657
FDZ60,OUT045,1598.8897308620958
NCH07,OUT046,2458.229806153771
NCQ41,OUT049,3259.4797630062008
FDW04,OUT049,2163.7224922282585
FDI08,OUT027,6082.504609619317
FDR19,OUT019,353.8171580963065
FDV13,OUT046,1359.778417756154
FDB52,OUT017,4088.5970392950962
FDZ48,OUT027,2861.9652439534802
NCO14,OUT049,799.5896312244336
FDZ50,OUT013,3071.454239905315
FDN27,OUT019,291.56562280929114
FDQ60,OUT013,1872.8714194232336
FDR49,OUT017,757.7325129118798
DRJ35,OUT027,1784.9689820464337
DRI49,OUT017,1287.0778996315096
FDB47,OUT017,3663.6372435457056
FDP37,OUT010,282.1029660572238
FDR26,OUT049,2865.485562971686
FDY31,OUT019,341.9877757410434
FDC11,OUT045,1357.2814561973114
DRP47,OUT035,3948.313671018221
NCY54,OUT018,2570.8388150768874
FDR27,OUT046,2228.343796285268
FDQ21,OUT019,314.1189743024334
NCQ29,OUT035,4015.473619973716
FDJ02,OUT046,2502.433479518017
FDE21,OUT018,1618.3523997596492
FDM39,OUT046,2728.344118137733
FDZ01,OUT017,1784.169221120746
NCB19,OUT018,1340.6520780915434
FDU03,OUT046,2810.409790948806
FDP27,OUT049,3261.1960904840707
DRF01,OUT045,2378.661715037837
FDM03,OUT049,1682.259360718045
FDV01,OUT046,2546.029772282269
FDS16,OUT046,2523.113905945917
FDO45,OUT035,1407.1160409180688
NCX06,OUT035,3000.2208047955837
FDP13,OUT046,700.2651578704655
NCR38,OUT018,3606.557099778528
FDA01,OUT013,787.4910683802239
FDT26,OUT017,1877.9286823865664
FDD44,OUT027,5977.904353045584
FDB26,OUT013,764.84333400642
FDP45,OUT019,639.5614790757533
NCP55,OUT046,905.7189661703683
FDT23,OUT017,1323.0131447576898
FDO51,OUT045,682.3806967533144
FDA44,OUT046,896.5229255834566
NCJ31,OUT018,3667.0185263292665
FDX37,OUT045,1532.7809663347161
NCD18,OUT049,3884.0860885371367
FDN40,OUT027,3921.988750341594
FDL33,OUT017,3256.331911068456
DRF48,OUT035,3063.6421376499097
FDW08,OUT035,1749.8984200644666
FDX39,OUT018,2974.3662092707737
FDB38,OUT049,2765.592203705458
FDY46,OUT018,2793.4720237475253
NCB06,OUT049,2732.635811868305
FDA34,OUT035,3104.9745301327694
FDA35,OUT045,1909.5227972642792
FDQ07,OUT035,3855.103367319553
FDU32,OUT045,1915.2019674652586
FDU26,OUT013,1946.006150818385
FDU13,OUT010,376.0831053672488
FDO09,OUT035,4111.959297774211
FDW03,OUT019,244.5830017935359
FDB38,OUT013,2505.0088502581866
FDL26,OUT010,357.55423817644953
NCN43,OUT045,1962.1856014777516
FDH08,OUT045,3803.821430675948
NCC31,OUT019,416.20368724707475
FDH14,OUT035,2309.304793776261
FDL40,OUT017,1626.113302691244
FDD20,OUT035,2045.812165335953
NCV53,OUT035,4098.522866112888
FDD16,OUT045,1170.2044750722034
FDP24,OUT035,1855.3861713928723
FDQ25,OUT045,2897.959091865503
FDM38,OUT035,853.3354108500045
NCT18,OUT010,430.5531740272137
FDM34,OUT049,2311.0243227820883
DRH37,OUT010,421.5031653552302
NCE07,OUT013,2427.0326731632094
FDG12,OUT013,1909.5828908519484
FDB59,OUT010,571.8931414154127
FDS10,OUT018,2634.8607154758297
FDN21,OUT010,406.4964164121169
FDM02,OUT045,1322.7472746480153
FDO44,OUT049,1808.6888381346514
NCN17,OUT017,1780.5095189962733
FDH16,OUT018,1318.1768402637463
FDL44,OUT046,2394.992193077462
FDY47,OUT017,2044.2687216004454
DRI39,OUT046,897.0728516328326
NCX54,OUT018,1479.245867858662
FDE59,OUT046,657.8000138233522
FDO46,OUT045,2964.976788300296
DRE13,OUT046,1449.4914184932195
FDW14,OUT013,1378.5067487020744
FDF35,OUT046,1730.4250094770177
FDO50,OUT019,239.1372614686334
DRF49,OUT017,1829.3963441025514
FDT60,OUT049,2216.7584006349675
FDP38,OUT045,743.9408557920273
FDA31,OUT027,4733.661120885106
FDY52,OUT010,184.46752242205537
FDD03,OUT027,6101.819601344019
FDN52,OUT018,1292.0691594164807
FDU20,OUT010,243.2821694949612
FDD22,OUT035,1685.212859689726
NCB55,OUT019,178.07006028067306
FDN27,OUT045,1862.0900464602792
FDD16,OUT013,1113.057078243016
FDW48,OUT046,1266.3539782954729
DRN35,OUT045,639.8399557271964
FDX25,OUT049,3153.6203813954135
DRD49,OUT049,4071.4347666296176
FDE21,OUT019,287.4009580921064
FDN44,OUT035,2791.5405076233765
DRC01,OUT049,842.2607835325404
NCK30,OUT046,3802.8427732017467
FDU39,OUT013,779.0869675018804
FDB49,OUT013,1612.4418508603042
FDS12,OUT045,2016.096892723107
FDR57,OUT018,2413.59789601336
FDX22,OUT027,5458.826135228878
FDC60,OUT013,1467.5671026496557
NCE42,OUT049,3827.790386702391
NCK42,OUT049,3752.9758325009466
DRE01,OUT017,3866.4401593442863
FDE57,OUT018,1882.54460052464
DRK59,OUT019,580.52208020024
FDB10,OUT027,6159.644281334686
FDQ25,OUT046,2882.1368368069147
FDY26,OUT017,3767.494438233551
FDG28,OUT049,4279.017548990971
FDM14,OUT049,1749.8112792167644
NCH29,OUT049,1604.3312328393388
FDD48,OUT049,1920.2226681213756
FDC17,OUT045,3528.8649153714878
DRH49,OUT027,2357.943400392469
FDN44,OUT018,2381.6170018791095
FDC29,OUT045,1952.3902190884035
DRK01,OUT019,249.27915367083511
FDD48,OUT017,1875.626487996417
FDB59,OUT013,3007.395463672861
FDY45,OUT010,646.3119242174466
FDX60,OUT035,1316.6122108958068
FDT09,OUT010,295.550491929415
DRB24,OUT018,2260.4485104547703
FDL13,OUT035,4156.721857257943
FDN16,OUT035,1747.1311669458707
FDK57,OUT013,1894.7418065539473
FDO22,OUT027,2313.148385527009
FDC57,OUT010,540.470566599659
FDZ13,OUT027,1485.2329278486307
FDW27,OUT013,2390.1804778403916
FDX10,OUT049,721.1686923111882
FDY08,OUT018,1933.6094599124783
FDA49,OUT017,1326.950368241402
FDC32,OUT018,1335.2371270472693
FDO04,OUT035,839.8070341611176
NCZ54,OUT013,2473.9226957911746
FDY40,OUT045,731.4325189621574
FDW36,OUT045,1618.2950282119505
FDE11,OUT017,3146.8512107033316
DRE37,OUT045,2938.8852735465316
NCK19,OUT017,3199.0963717275154
FDT19,OUT035,2753.9053818428883
FDE56,OUT045,1024.4917851797818
FDZ57,OUT010,276.86395737061105
FDB35,OUT035,1504.6648263815046
FDF09,OUT010,126.22978960777168
FDO34,OUT046,2597.9734284665706
FDA55,OUT046,3706.8811291398497
NCM18,OUT035,1029.873559079535
FDJ20,OUT019,292.4165328124563
DRQ35,OUT019,306.7773793950143
FDG02,OUT013,3209.058333035579
NCU29,OUT018,1932.839653509537
FDL27,OUT027,1817.6833786052296
NCA54,OUT035,2974.6145327810427
FDJ32,OUT035,1052.7958365863599
FDB21,OUT019,564.3701109530924
FDR46,OUT035,2477.5033594171255
FDZ32,OUT046,1857.9189234285452
DRF36,OUT017,3028.6363470135857
NCU54,OUT017,3701.1028712256743
NCI31,OUT017,616.5388604429596
DRA59,OUT035,3096.790410211729
NCC55,OUT045,660.4876897464691
FDE44,OUT018,699.9539696336257
NCN26,OUT018,1655.1768617864284
FDC11,OUT049,1439.1988572735563
FDV24,OUT035,2503.7780972002615
FDR40,OUT019,206.76853529531903
NCQ17,OUT049,2715.082861900584
FDC46,OUT045,2848.266684209465
NCM18,OUT046,1033.2154775307433
FDK16,OUT046,1599.5478871298335
FDI28,OUT017,1308.3068792921338
FDS11,OUT018,3120.254706847453
DRD13,OUT046,1039.665809440763
FDL36,OUT035,1395.0295071200599
FDI27,OUT013,713.0855609344212
FDJ53,OUT019,296.27581481329867
FDS44,OUT045,3928.965797289476
FDE28,OUT046,3658.7033396957145
FDQ33,OUT018,2169.0138841107228
FDB37,OUT017,4170.239005904523
FDQ31,OUT045,1371.9327715865404
NCQ05,OUT046,2204.7376973067803
FDE10,OUT013,2022.4873639899365
FDF38,OUT017,665.9615631424282
FDE50,OUT019,517.8915892291062
DRG37,OUT010,371.0372019841338
NCH06,OUT049,4332.699897701046
FDY14,OUT045,3960.012829945319
FDO27,OUT017,1560.6036275219908
FDQ19,OUT049,4266.605085664755
FDZ26,OUT019,560.221107196889
FDN51,OUT013,4091.6228011443563
FDK20,OUT035,2039.4886210499844
FDD40,OUT018,2774.613154606364
DRI25,OUT018,791.329533074222
FDH56,OUT017,1888.2112792407092
FDI36,OUT027,5342.997025497055
DRH11,OUT018,797.8396073579643
NCV18,OUT017,1382.0689665412242
DRI01,OUT049,2974.250355401747
DRE48,OUT049,3317.819532287558
FDS51,OUT035,1001.6048737974373
FDM38,OUT017,798.695818507622
FDB60,OUT027,5278.438260854775
FDY58,OUT035,3720.5424225270667
FDY22,OUT045,2452.54524368016
FDF11,OUT027,6059.592701524088
FDZ51,OUT035,1624.9805911684712
FDQ45,OUT017,3065.9609729791623
FDF17,OUT035,3145.021821317214
NCF31,OUT027,3839.179515808337
FDA37,OUT013,1879.3920883446065
FDO51,OUT046,743.9347631445837
FDF34,OUT013,2960.608461048699
FDD57,OUT018,1337.260358967196
FDO37,OUT046,3690.112104671433
FDR49,OUT049,829.7082256963831
FDS39,OUT049,2273.9124224786256
FDI48,OUT027,1521.5114519304032
DRM35,OUT049,3104.1325292493134
FDV57,OUT035,3008.975789982372
FDZ55,OUT013,2474.2917851824795
FDI28,OUT035,1323.2059030854696
FDS21,OUT045,1071.278973595829
FDT34,OUT013,1834.14530169115
DRI25,OUT035,874.0215091661219
FDT47,OUT010,203.6394590095244
DRH39,OUT045,1199.5665906360075
NCD54,OUT045,2322.4377212351624
FDU16,OUT027,2427.7858808250794
NCW29,OUT045,2018.6653681579658
FDV25,OUT027,5714.470893304282
FDM56,OUT035,1651.6191820348631
FDZ04,OUT027,1847.8681200388978
FDG59,OUT019,108.98206787293229
FDI56,OUT045,1488.3606836631955
FDS33,OUT035,1447.9314534468504
FDC23,OUT049,2918.560207847264
FDT11,OUT049,3203.5071609670053
FDG17,OUT045,4025.433721008684
FDZ44,OUT045,1810.9636792112703
FDJ52,OUT013,2472.78841400709
DRI23,OUT046,2481.6959094383383
DRE15,OUT010,191.68077924277145
NCF07,OUT013,1688.0577171561702
NCR29,OUT049,876.1995933750536
FDE44,OUT019,147.60237234104375
FDT23,OUT035,1321.8427779689384
NCG06,OUT017,4142.296593338722
NCU41,OUT010,485.64893698307895
FDH46,OUT017,1811.049883228159
FDV31,OUT013,3209.600941535976
NCT41,OUT027,4031.4878945147375
FDE22,OUT027,4222.06840657462
FDC26,OUT045,1668.5561355223836
DRF51,OUT017,634.5044201421462
NCY53,OUT019,278.7877548064698
FDY21,OUT017,3363.804138582509
FDL27,OUT013,913.5690613531732
FDZ34,OUT049,3259.581951720179
NCF43,OUT010,365.3174880011525
FDC21,OUT035,1849.8133444236407
FDL26,OUT013,2407.793240952203
FDT25,OUT010,270.89113910337466
NCR30,OUT046,1208.0101191388403
DRL23,OUT019,260.6367086846986
NCR05,OUT049,3276.9694895208163
NCE19,OUT018,758.7305403457444
FDY07,OUT035,694.7426730919302
FDB10,OUT017,3988.046013750179
FDP57,OUT013,1712.201918089077
FDU48,OUT019,323.16865717454544
FDH48,OUT035,1390.1035821026383
FDO33,OUT035,1787.115445026529
NCU29,OUT045,2433.177781699187
FDW35,OUT046,689.4552104836241
FDH05,OUT010,616.4957387140784
FDP26,OUT049,1687.4271681208986
DRG27,OUT035,717.5500818245349
FDQ33,OUT046,2372.2030633026125
FDH20,OUT010,201.40332794923415
FDV14,OUT046,1406.323254804762
DRD01,OUT046,884.6766178490003
NCI17,OUT049,1553.0346627879649
FDF39,OUT010,800.9748881084217
FDX37,OUT046,1675.2733238740514
NCX17,OUT035,3625.0073189612276
FDN03,OUT013,4148.185845165345
NCS41,OUT010,451.2447667573069
FDH34,OUT045,2832.943586898761
NCX53,OUT018,1936.8099016122887
FDY31,OUT046,2211.659648790579
FDD20,OUT017,2138.8788979911496
FDE51,OUT045,749.0138142546447
FDV27,OUT046,1392.3300723146976
FDF16,OUT035,2537.806229444693
FDZ02,OUT049,1612.8230648637896
NCK05,OUT045,1029.6171888159777
FDM12,OUT027,5171.522300307038
NCA05,OUT018,2063.150077708439
FDX33,OUT045,2637.344376827573
FDM25,OUT049,3053.74866556572
FDE41,OUT018,1287.0265163382287
FDW14,OUT045,1398.0125938260305
NCD30,OUT046,1520.3824463418966
FDB23,OUT010,634.8979696228458
FDF45,OUT046,986.7431071704607
FDW20,OUT017,2098.705377694798
FDF47,OUT045,3436.220591920928
NCR05,OUT019,528.0540272728806
DRB01,OUT046,3176.6601869725273
FDE36,OUT013,2596.1759345074815
FDU56,OUT049,3159.3539632454485
FDB23,OUT049,3801.933028341731
FDN48,OUT049,1460.942885041417
FDS43,OUT013,3276.3059596140606
NCN05,OUT013,3355.5759644993436
NCL53,OUT049,2989.6492822852842
FDL56,OUT046,1389.8016279215535
FDH17,OUT018,1299.990120110089
FDP37,OUT046,2088.570703996627
FDG09,OUT019,546.8970151415731
FDA55,OUT045,3946.8721100769394
FDX31,OUT049,3886.375128122934
FDJ41,OUT045,3974.5575480630982
DRC24,OUT045,2510.2588777880137
FDQ21,OUT035,2035.4489519811284
NCT54,OUT045,1501.033939162523
FDH08,OUT049,4199.616166944236
FDY38,OUT018,3378.6389854568233
DRM11,OUT010,712.0437626425077
FDG32,OUT049,3430.364320099849
NCH18,OUT046,3720.7732593999363
FDI20,OUT035,3543.2625457894023
FDA33,OUT018,2016.8325469383315
FDN45,OUT013,3405.5647839428193
FDT45,OUT010,158.60497031643163
FDR32,OUT035,4107.689454732294
FDA48,OUT017,3720.039791946597
FDN23,OUT017,2565.933674879206
NCR18,OUT035,696.4730846052552
FDD45,OUT046,1522.1186092524401
FDI22,OUT018,3261.328334455189
